bnf_drug_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
0302000N0,1.04619964444998,1.02944610221803,1.06627859110429,Dec,Aug,0.0149283738621953,0.0117538508770628,2,0.214814694459746,0.10982870659479,0.971656546672018,8108.16016573205,7315.72332423087,"bimodal (2 harmonics, 2 peaks)",030200,Fluticasone propionate (Inhalation),6.09957366856223e-06,poisson,HAC-Wald,164.998231449006,3.07899496990345e-08,0.000173839468396997,1.04406060904932,FALSE,,0.00358186197475959,0.0144922948825659,-0.00645915858838248,0.00981999392924228,TRUE,,3.24643975583586e-05,TRUE,secondary_exploratory,all_eligible_drugs,Corticosteroids (respiratory),5.7573277320653e-30,TRUE,TRUE,2.34708741164559e-05,TRUE
0501080D0,1.04606273210803,1.03521996376431,1.06259268555051,Dec,Aug,0.0187867085776386,0.00918845953847267,2,0.132463756385028,0.101854259251881,0.946800341545417,1158.63461801788,1120.74128422462,"bimodal (2 harmonics, 2 peaks)",050108,Co-trimoxazole(Trimethoprim/sulfamethoxazole),4.33361055917415e-11,poisson,HAC-Wald,13.4498187569064,1.52301994578105e-06,0.000276782586201896,0.484202738597279,FALSE,,0.00448979489837417,0.0182423178612712,1.27620668511933e-06,0.009188459449845,TRUE,,3.51744723719635e-10,TRUE,secondary_exploratory,all_eligible_drugs,Sulfonamides and trimethoprim,0.000378108884704967,TRUE,TRUE,2.43719294695435e-10,TRUE
0211000P0,1.04577509015421,1.03403983403274,1.06124655833368,Aug,Dec,0.0166062966182361,0.00966628919707093,2,0.565894324544023,0.482923562909527,0.81167721347351,4499.06819296211,4396.16420639769,"bimodal (2 harmonics, 2 peaks)",021100,Tranexamic acid,2.21190484733682e-12,poisson,HAC-Wald,93.6324329672781,7.97834913684571e-08,7.18322409332117e-08,12,TRUE,,-0.00540681779295429,-0.0157014460711946,0.0034210638819416,-0.0090406564339701,TRUE,,1.92356725116613e-11,TRUE,secondary_exploratory,all_eligible_drugs,Antifibrinolytic drugs and haemostatics,1.08614266312091e-11,TRUE,TRUE,1.32312126322512e-11,TRUE
0302000U0,1.04460928763566,1.03287521425966,1.06238739020514,Dec,Aug,0.0168235513010712,0.0106521895743435,2,0.101411826304032,0.343434860540645,0.848666958961499,656.211595529778,649.178123080884,"bimodal (2 harmonics, 2 peaks)",030200,Ciclesonide,9.40725108049063e-14,poisson,HAC-Wald,3.64669074318352,3.66741319184209e-05,0.00250852245990374,2.76317793440644,FALSE,,0.00197428102861698,0.0167073065692773,-0.00113773416792839,0.0105912560015742,TRUE,,8.98300250235086e-13,TRUE,secondary_exploratory,all_eligible_drugs,Corticosteroids (respiratory),5.7573277320653e-30,TRUE,TRUE,6.18997121096284e-13,TRUE
0803042N0,1.04167898991658,1.02213351072431,1.06750359401852,Feb,Oct,0.014317418119094,0.00936056384048708,2,0.404700665955158,0.367320109063881,0.849267525651519,1293.54356953097,1256.01008439081,"bimodal (2 harmonics, 2 peaks)",080304,Leuprorelin acetate,0.00192702306527457,poisson,HAC-Wald,16.8630660268359,1.03008834637531e-07,0.000626816550150955,4.85380751885493,FALSE,,0.0142476329799673,0.0014118838709719,0.00932778674314592,0.000782655662616391,TRUE,,0.00682516532937249,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.00505171783645685,TRUE
0402010J0,1.04081374602492,1.03165228974688,1.05532578465317,Dec,Aug,0.0172606116301025,0.00741518208022294,1,0.0717915231580669,0.316249079233031,0.642038992664623,1347.47584339732,1318.26139137015,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040201,Haloperidol,8.28555710001598e-13,poisson,HAC-Wald,18.0663452017284,1.74347597345815e-06,0.000129666070903256,7.33086945675955,FALSE,,0.0017274765224858,0.0171739494208376,-0.00288932777195239,0.00682910757779405,TRUE,,7.61333265605242e-12,TRUE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,5.2422082421255e-12,TRUE
0204000I0,1.04081188778152,1.03471920125777,1.05517384575016,Apr,Sep,0.0185273250165855,0.00725128825525434,2,0.170707469427607,0.171445405665888,0.782007134448934,875.980210234553,866.843249828191,"bimodal (2 harmonics, 2 peaks)",020400,Labetalol hydrochloride,1.49780858332321e-19,poisson,HAC-Wald,7.92747321290723,1.08849962277544e-05,0.0374926974913029,3.82805009673844,FALSE,,0.018466685739598,0.00149776168502316,-0.0036444629367036,0.00626889713297191,TRUE,,2.05474022557296e-18,TRUE,secondary_exploratory,all_eligible_drugs,Beta-adrenoceptor blocking drugs,0.0081054061707156,TRUE,TRUE,1.42834499685025e-18,TRUE
0402020Z0,1.03925344733363,1.02785679235782,1.06061052569561,Jan,Sep,0.0155324350610469,0.00739871926874823,1,0.248156894753176,0.377001193433956,0.646979155335725,585.902899179678,586.968483291021,unimodal (1 harmonic preferred),040202,Zuclopenthixol decanoate,7.41667907553298e-06,poisson,HAC-Wald,2.80815432805455,0.000802912206850442,0.00443001405650922,9.09092650692772,FALSE,,0.0105935362863413,0.0113592925781322,0.00419416979315094,0.00609507888086499,TRUE,,3.8837878599834e-05,TRUE,secondary_exploratory,all_eligible_drugs,Antipsychotic depot injections,0.000230107269456129,TRUE,TRUE,2.82091030734145e-05,TRUE
0703010E0,1.03868298342559,1.02287901469233,1.0632566774751,Jul,Nov,0.0144230874664991,0.00754787167363422,1,0.440562583567641,0.448108568734283,0.905339452487639,2230.29946917665,2193.19249592622,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",070301,Combined ethinylestradiol 20mcg,0.00301092979495031,poisson,HAC-Wald,39.6211962606736,1.98485016812674e-07,0.000106436179870273,1.50838147019126,FALSE,,-0.000763813076576819,-0.0144028483867023,0.00750964308444487,0.000758701223077458,TRUE,,0.00990103055666749,TRUE,secondary_exploratory,all_eligible_drugs,Combined hormonal contraceptives and systems,9.91433051466992e-09,TRUE,TRUE,0.00741257316178592,TRUE
0301011U0,1.03829326900133,1.03129644461641,1.05848216406776,Nov,Aug,0.0116340454763945,0.0123274337570378,2,0.0920968530064376,0.267947266215234,0.992367974133417,921.522664759406,882.125009634631,"bimodal (2 harmonics, 2 peaks)",030101,Salmeterol,2.99831869940677e-16,poisson,HAC-Wald,8.14386930911826,2.1033806018804e-07,0.000866552294647494,4.05120700075607,FALSE,,-0.0019000312491296,0.0114778436737545,-0.00731725187871154,0.00992085923585491,TRUE,,3.31859365138886e-15,TRUE,secondary_exploratory,all_eligible_drugs,Adrenoceptor agonists,2.96694404817216e-20,TRUE,TRUE,2.29406244675541e-15,TRUE
0406000F0,1.03787967258606,1.02686447217528,1.05864666738209,Dec,May,0.0173739796240077,0.00478935552304398,1,0.0720964948230473,0.320932554627539,0.758047273734293,3594.14249065493,3545.79600991463,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040600,Cyclizine hydrochloride,1.13349247311525e-16,poisson,HAC-Wald,72.1743759286382,8.11453938706041e-09,0.00154546538891842,6.37321535303213,FALSE,,-0.00813992237894948,0.0153491638742999,0.0047318118886201,0.000740190905662415,TRUE,,1.33014658893284e-15,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,9.20787712728192e-16,TRUE
0803043N0,1.03767408182696,1.03264752492232,1.08690108276893,Jan,Sep,0.0168811124020984,0.00816183746945656,2,-0.0389873719441109,0.19708738745646,0.890932827802479,429.165495210336,432.624054584136,unimodal (1 harmonic preferred),080304,Octreotide acetate,0.000635653667801866,poisson,HAC-Wald,1.24795813050818,0.431658698421326,0.00202225050491034,5.03537619867405,FALSE,,0.0166952858417704,-0.00249787641685103,0.00357615824177144,0.00733666702990092,TRUE,,0.00249647851789927,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.00181852223223317,TRUE
0704020G0,1.03669631755451,1.02120684509204,1.07025295737307,Nov,Mar,0.0128997081481658,0.00832627006866995,2,-0.015890622239604,0.000376717359822587,0.913472461519675,484.105686828167,486.748287722879,unimodal (1 harmonic preferred),070402,Flavoxate hydrochloride,0.0135528540194581,poisson,HAC-Wald,1.48667090070667,0.118632010049023,0.0249439428975748,2.88679487085005,FALSE,,-0.00945755253846554,0.00877252359871548,-0.00520625183579179,0.00649782387255484,TRUE,,0.0356769724728439,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for urinary frequency enuresis and incontinence,0.102138015457376,FALSE,FALSE,,FALSE
0105010C0,1.03640469337265,1.02543155699967,1.07445755816447,Jul,Mar,0.00902022326340849,0.0120413127771248,2,-0.0795341779383328,0,0.82189812030585,496.572065688546,497.890367678755,unimodal (1 harmonic preferred),010501,Olsalazine sodium,0.00324300090232987,poisson,HAC-Wald,1.89304105550848,0.126804224505462,0.00840904917927832,4.51469728143299,FALSE,,-0.00633801082670649,-0.00641825883571915,0.00466873957054741,0.0110993731453156,TRUE,,0.010564156785516,TRUE,secondary_exploratory,all_eligible_drugs,Aminosalicylates,0.351348375932707,FALSE,FALSE,,FALSE
0406000S0,1.03579962685389,1.01718475610591,1.06922331007416,Dec,Apr,0.0137438294523652,0.00728263309461523,2,-0.0100397096532866,0.259259676613015,0.88482908862876,1524.31075667373,1494.31399423714,"bimodal (2 harmonics, 2 peaks)",040600,Ondansetron hydrochloride,0.0167895469678392,poisson,HAC-Wald,22.4463611002496,1.68758550384306e-09,0.0231156823473516,0.960876105984647,FALSE,,-0.00565820430686735,0.0125250777258047,0.0059225834681533,0.0042378945071276,TRUE,,0.0428835223589691,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,0.0332335332644586,TRUE
0106040N0,1.03538926252627,1.0246358235769,1.06754271576097,Aug,Apr,0.0145784025827263,0.00867141928868523,2,0.168845826403566,0.0947256591111616,0.526904912237603,765.325379027804,759.080216282777,"bimodal (2 harmonics, 2 peaks)",010604,Phosphates (Rectal),4.08274929094182e-06,poisson,HAC-Wald,5.96382096781695,1.82527530943465e-05,0.0363923789989764,6.31542804073943,FALSE,,-0.0114348970085599,-0.00904283983423737,0.00864387603726157,0.000690593608888322,TRUE,,2.24666542902674e-05,TRUE,secondary_exploratory,all_eligible_drugs,Osmotic laxatives,0.411692559020789,FALSE,FALSE,,FALSE
1001010P0,1.03533750104551,1.03094135939539,1.05501889608306,Aug,Dec,0.0150848829713641,0.00851190221314878,2,0.189222667742431,0.1647528820917,0,26430.9062331736,25348.4729339863,"bimodal (2 harmonics, 2 peaks)",100101,Naproxen,9.14564499543311e-17,poisson,HAC-Wald,613.397545587397,1.36338477132053e-08,0.00778817707780166,7.49095378133569,FALSE,,-0.00253432526764455,-0.0148704703926113,-0.00235731037222112,-0.00817897102912254,TRUE,,1.09973558340146e-15,TRUE,secondary_exploratory,all_eligible_drugs,Non-steroidal anti-inflammatory drugs,5.27206392050756e-10,TRUE,TRUE,7.61751190758859e-16,TRUE
0202020L0,1.03469440097301,1.02763612341814,1.05121433437015,Jul,Feb,0.0159459473584579,0.00440902005081265,1,0.0273816305704362,0,0,25331.3831753915,24901.9959314293,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",020202,Furosemide,1.38022166480988e-50,poisson,HAC-Wald,601.870412606596,3.87576047786739e-09,2.95848289222356e-06,9.76971051510642,FALSE,,-0.00807757394971314,-0.0137486739813564,0.00101368432985337,0.00429090921459283,TRUE,,4.80119964830294e-49,TRUE,secondary_exploratory,all_eligible_drugs,Loop diuretics,1.23408769764989e-38,TRUE,TRUE,3.24352091230322e-49,TRUE
0406000T0,1.03455687662765,1.02442560446435,1.05073349269825,Sep,May,0.0105619391720167,0.00998390433710039,2,0.164881772226731,0.38243405294674,0.193251337121069,5735.36139468836,5445.67223259508,"bimodal (2 harmonics, 2 peaks)",040600,Prochlorperazine maleate,3.14940920449235e-09,poisson,HAC-Wald,119.198883053092,1.05437900715657e-09,0.00338487550605449,12,TRUE,,-0.00632469493411173,0.00845888840591971,0.00388718680806977,-0.00919609289489511,TRUE,,2.16022856702504e-08,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used in nausea and vertigo,4.48078666131178e-09,TRUE,TRUE,1.53504537522664e-08,TRUE
1003020I0,1.03443745691366,1.02508363133138,1.06415825656529,May,Jan,0.0132876042715647,0.00933540104839546,2,0.0714180381772307,0.1320927281553,0.97185764274871,961.268886359501,945.126506654088,"bimodal (2 harmonics, 2 peaks)",100302,Diethylamine salicylate,0.00442702137486723,poisson,HAC-Wald,10.0079662417707,4.09969798488835e-05,0.025410141071469,1.04576799472833,FALSE,,-0.00451649706139954,-0.0124964667635326,-0.00705131954776727,-0.00611789223259598,TRUE,,0.0139094155455506,TRUE,secondary_exploratory,all_eligible_drugs,"Rubefacients, topical NSAIDs, capsaicin and poultices",1.55919199584476e-59,TRUE,TRUE,0.0105161735186377,TRUE
1108010D0,1.03431787709177,1.02269901031338,1.06051834915202,Jul,Feb,0.0153786552553643,0.0042236088670104,1,0.029646769203698,0.270234459470604,0.89560589299264,1800.15933131346,1789.07720073794,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",110801,Carmellose sodium,5.38534506359405e-09,poisson,HAC-Wald,29.4827117304474,1.10366518596819e-09,5.51368905001848e-05,2.41673614656306,FALSE,,-0.00999121242745216,-0.0116909670982717,0.000913014403354158,0.00412374545295375,TRUE,,3.5926891040689e-08,TRUE,secondary_exploratory,all_eligible_drugs,"Tear deficiency, eye lubricant and astringent",0.402879512529337,FALSE,FALSE,,FALSE
0803042W0,1.03384928334528,1.02042305726796,1.05792389515651,Feb,Oct,0.0128113598860822,0.00647000319070904,1,0.240565162897547,0.421738620436389,0.867573973471698,801.395154816273,798.857676455793,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",080304,Triptorelin,1.7920767030636e-05,poisson,HAC-Wald,6.78797595078022,1.27687718044995e-06,3.72783013347089e-07,5.03240546376641,FALSE,,0.0127802656518045,-0.000892049326003097,0.00643915015788141,-0.000631099462874975,TRUE,,8.99733355043271e-05,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,6.51484237909309e-05,TRUE
100302010,1.03371550788886,1.02566202615989,1.05554946410359,Apr,Jan,0.0129781685607283,0.00758445828313043,2,0.0488416970332662,0.0531618064994068,0,979.084301688194,966.711244970912,"bimodal (2 harmonics, 2 peaks)",100302,Ketoprofen,3.87024911630252e-06,poisson,HAC-Wald,10.2791278356866,8.06788872674543e-05,0.00546571980518573,4.77232669503275,FALSE,,0.00131732473988836,-0.012911139172062,-0.00602028210377656,-0.00461304789044006,TRUE,,2.14183104504469e-05,TRUE,secondary_exploratory,all_eligible_drugs,"Rubefacients, topical NSAIDs, capsaicin and poultices",1.55919199584476e-59,TRUE,TRUE,1.53411079429341e-05,TRUE
1203010K0,1.03356113137611,1.02668734057662,1.08008496416925,Aug,Jan,0.0151514236661507,0.00729130584471501,2,0.128887980050793,0.0645496621526217,0.289104280557086,569.447936090954,571.692728639902,unimodal (1 harmonic preferred),120301,Choline salicylate,0.00433836376546854,poisson,HAC-Wald,2.98906358325001,0.000195524655459992,0.0304841454424071,5.63337174592566,FALSE,,-0.0142124480919176,-0.0052509007175665,0.00345116397423672,-0.00642281932986644,TRUE,,0.0136749718691468,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for oral ulceration and inflammation,2.42048686581937e-22,TRUE,TRUE,0.0103429107162257,TRUE
0601011A0,1.03333507573059,1.0188832650959,1.0501336057394,Jun,Sep,0.00416071776632564,0.0134906971105339,2,0.0290076098433425,0.219991466287887,0.889644526698454,7446.0509267004,6554.78852512411,"bimodal (2 harmonics, 2 peaks)",060101,Insulin aspart,0.000370214908853266,poisson,HAC-Wald,146.27176631313,3.9473117265794e-07,0.000949338887830331,2.24287320146907,FALSE,,0.00319062821628669,-0.0026704800910048,-0.000829028342652977,0.0134652003525846,TRUE,,0.00152792085264017,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,0.00111233520559566,TRUE
0301011E0,1.03333304254865,1.01901074944065,1.0569446454537,Dec,Aug,0.0116450773060849,0.00872251201918673,2,-0.0188939211382897,0,0.983397020325722,703.860874771554,698.47224718822,"bimodal (2 harmonics, 2 peaks)",030101,Formoterol fumarate,0.000390127328567577,poisson,HAC-Wald,4.57010506369045,4.91995547350095e-05,0.00533435521302517,1.64269781027286,FALSE,,0.000354754046417545,0.0116396724623695,-0.00513701168753678,0.00704934939175009,TRUE,,0.00160330809293173,TRUE,secondary_exploratory,all_eligible_drugs,Adrenoceptor agonists,2.96694404817216e-20,TRUE,TRUE,0.00116683537362484,TRUE
0401010AD,1.03295734471629,1.02745548443233,1.04469326722115,Jan,Aug,0.0158361306775194,0.00185963956472124,1,0.350533729475985,0.298408092318206,0.97841492024987,7377.70353938535,7366.8903806999,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040101,Melatonin,2.11888291278983e-24,poisson,HAC-Wald,166.636711743744,2.6718660941099e-07,0.00457442717312007,12,TRUE,,0.0111344569443694,0.0112608571338711,0.000311713303576786,0.00183332870131077,TRUE,,3.68534278045946e-23,TRUE,secondary_exploratory,all_eligible_drugs,Hypnotics,8.49270687446684e-13,TRUE,TRUE,2.53495446657402e-23,TRUE
0601023Z0,1.03266360496573,1.0170818673316,1.06273298681658,Dec,Apr,0.0114649144219306,0.00726120645421173,2,-0.0846028417046194,0.182139646012627,0.961272281670317,564.575050563204,565.209840292259,unimodal (1 harmonic preferred),060102,Metformin hydrochloride/vildagliptin,0.000187018330231977,poisson,HAC-Wald,2.07712147636409,0.0107049961386125,0.0311749139418647,4.90645035179272,FALSE,,-0.00590600259826538,0.0098266675944327,0.00220417280114651,0.00691857943752704,TRUE,,0.000839427896985927,TRUE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
1002020J0,1.03226084191991,1.02178068139043,1.04558287721349,Dec,Mar,0.00597348819147419,0.0122869159392337,2,-0.00980268933470835,0.0499262720253031,0.392981090197689,575.842542291559,569.94521961334,"bimodal (2 harmonics, 2 peaks)",100202,Dantrolene sodium,3.05326541545041e-12,poisson,HAC-Wald,2.12767926205573,0.014976702916762,0.00522088673388532,7.77799953412375,FALSE,,-0.00299090740832985,0.00517078659862107,-0.00344236499587644,0.0117948474569601,TRUE,,2.6086671181129e-11,TRUE,secondary_exploratory,all_eligible_drugs,Skeletal muscle relaxants,0.108400217093321,FALSE,FALSE,,FALSE
0601011L0,1.03209214436556,1.02281064847049,1.04925874251299,Dec,Sep,0.00531220370760773,0.0134932912810096,2,0.0510044110583174,0,0.472835111196603,1928.59005018465,1762.13119104693,"bimodal (2 harmonics, 2 peaks)",060101,Insulin Lispro,7.21264034783127e-07,poisson,HAC-Wald,28.7325043897581,6.68486651316065e-07,0.00158352214938917,0.851070577544348,FALSE,,0.00531157628541334,8.16430974176536e-05,-0.00324467691776957,0.0130973654333024,TRUE,,4.36342341539606e-06,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,3.14299162177018e-06,TRUE
